CDMAT;RBSC38P81CAM;IT;"SCARPE DONNA"
CDMAT;RBSC38P81MAC;EN;"WOMAN SHOES"
CDMAT;RBSC38P81MAC;IT;"SCARPE DONNA"
CDMAT;RBSC38P81PEL;EN;"WOMAN SHOES"
CDMAT;RBSC38P81PEL;IT;"SCARPE DONNA"
CDMAT;ROBS03901;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS03901;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS03903;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS03903;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS03904;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS03904;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS03905;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS03905;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0GG01;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0GG01;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0GG02;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0GG02;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0GG03;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0GG03;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0Q302;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0Q302;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0Q304;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0Q304;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0Q305;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0Q305;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0Q308;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0Q308;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0Q309;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0Q309;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0QB01;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0QB01;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0QB01C;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0QB01C;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0QB02;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0QB02;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0QB02C;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0QB02C;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0QB06;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0QB06;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0QE01;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0QE01;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0QE02;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0QE02;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0QE03;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0QE03;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0QE04;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0QE04;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0QO01;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0QO01;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0QO02;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0QO02;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0QO03;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0QO03;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0QO05;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0QO05;IT;"BORSA SINTETICA DONNA"
CDMAT;ROBS0QT02;EN;"LADY SYNTHETIC BAG"
CDMAT;ROBS0QT02;IT;"BORSA SINTETICA DONNA"
